Row ID;Row Name;disableParam_NT;disableParamReserve1;disableParamReserve2;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;pad;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;pad3;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;reserve4;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;pad1;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;reserve5;itemGetTutorialFlagId;reserve3
2040;Telescope;0;0;000000;3240;41;0;0;-1;0;-1;7100;-1;-1;0;-1;00;92;0;-1;-1;-1;1;0;50;0;2;0;00;4;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302050;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2050;Grace Mimic;1;0;000000;10205000;-1;0;0;10;0;-1;7070;-1;-1;0;-1;00;572;0;-1;-1;-1;99;0;50;0;1;5;00;7;0;0;0;0000;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;302710;-1;-1;1;0;0;1;0;0;0;0;0;2;1;1;0;2;0;1;0;600;80;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2070;Lantern;1;0;000000;3245;41;0;0;-1;0;-1;7090;-1;-1;0;-1;00;93;0;-1;-1;-1;1;0;50;0;2;0;00;27;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3246;-1;-1;-1;-1;302050;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2080;Blasphemous Claw;1;0;000000;10208000;98;0;0;-1;0;-1;5100;-1;-1;0;-1;00;94;0;-1;-1;-1;1;0;50;0;1;0;00;62;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;600;60;0;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2090;Deathroot;1;0;000000;-1;98;0;0;-1;0;-1;204300;-1;-1;0;-1;00;557;0;-1;-1;-1;99;0;50;1;0;0;00;0;0;0;0;0000;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;600;50;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2100;Soft Cotton;1;0;000000;10210000;-1;0;0;10;0;-1;7050;-1;-1;0;-1;00;591;0;-1;-1;-1;99;0;50;0;1;5;00;66;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;302211;302210;1;0;0;1;0;0;0;0;0;2;1;1;0;2;0;1;0;600;80;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2120;Soap;1;0;000000;502120;-1;0;0;10;0;-1;7060;-1;-1;0;-1;00;592;0;-1;-1;-1;99;0;50;0;2;0;00;5;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;300640;-1;-1;1;0;0;1;0;0;0;0;0;2;1;1;0;2;0;1;0;600;80;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2130;Celestial Dew;1;0;000000;-1;-1;0;0;100;0;-1;204340;-1;-1;0;-1;00;624;0;-1;-1;-1;99;0;50;1;0;0;00;0;0;0;0;0000;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;50;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2140;Margit's Shackle;0;0;000000;10214000;-1;0;0;-1;0;-1;5080;-1;-1;0;-1;00;597;0;-1;-1;-1;1;0;50;0;1;0;00;64;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;600;60;0;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2150;Mohg's Shackle;1;0;000000;10215000;-1;0;0;-1;0;-1;5090;-1;-1;0;-1;00;598;0;-1;-1;-1;1;0;50;0;1;0;00;64;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;600;60;0;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2160;Pureblood Knight's Medal;1;0;000000;502161;-1;0;0;-1;0;-1;8000;-1;10010840;0;-1;00;625;0;-1;-1;-1;1;0;50;0;2;0;00;40;1;0;0;0000;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;302200;-1;1;0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;0;600;90;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2190;Miquella's Needle;1;0;000000;502190;-1;0;0;-1;0;-1;8010;-1;10010830;468;-1;00;630;0;-1;-1;-1;1;0;50;0;2;0;00;43;1;0;0;0000;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302190;302191;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;600;90;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2200;Prattling Pate "Hello";1;0;000000;10220000;-1;0;0;-1;0;-1;7110;-1;-1;0;-1;00;95;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302500;302501;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2201;Prattling Pate "Thank you";1;0;000000;10220100;-1;0;0;-1;0;-1;7120;-1;-1;0;-1;00;96;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302510;302511;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2202;Prattling Pate "Apologies";1;0;000000;10220200;-1;0;0;-1;0;-1;7130;-1;-1;0;-1;00;97;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302520;302521;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2203;Prattling Pate "Wonderful";1;0;000000;10220300;-1;0;0;-1;0;-1;7140;-1;-1;0;-1;00;98;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302530;302531;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2204;Prattling Pate "Please help";1;0;000000;10220400;-1;0;0;-1;0;-1;7150;-1;-1;0;-1;00;99;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302540;302541;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2205;Prattling Pate "My beloved";1;0;000000;10220500;-1;0;0;-1;0;-1;7160;-1;-1;0;-1;00;100;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302550;302551;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2206;Prattling Pate "Let's get to it";1;0;000000;10220600;-1;0;0;-1;0;-1;7170;-1;-1;0;-1;00;101;0;-1;-1;-1;1;0;50;0;1;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302560;302561;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2207;Prattling Pate "You're beautiful";1;0;000000;9690;-1;0;0;-1;0;-1;7180;-1;-1;0;-1;00;631;0;-1;-1;-1;1;0;50;0;2;5;00;31;0;0;0;0000;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;302570;302571;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;80;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2900;Golden Rune [1];0;0;000000;3269;60;0;0;200;0;-1;9010;-1;-1;0;-1;00;143;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304000;304001;304002;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2901;Golden Rune [2];0;0;000000;3270;60;0;0;400;0;-1;9020;-1;-1;0;-1;00;144;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304010;304011;304012;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2902;Golden Rune [3];0;0;000000;3271;60;0;0;800;0;-1;9030;-1;-1;0;-1;00;145;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304010;304011;304012;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2903;Golden Rune [4];0;0;000000;3272;61;0;0;1200;0;-1;9040;-1;-1;0;-1;00;146;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304010;304011;304012;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2904;Golden Rune [5];0;0;000000;3273;61;0;0;1600;0;-1;9050;-1;-1;0;-1;00;147;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304010;304011;304012;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2905;Golden Rune [6];1;0;000000;3274;62;0;0;2000;0;-1;9060;-1;-1;0;-1;00;148;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304020;304021;304022;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2906;Golden Rune [7];1;0;000000;3275;62;0;0;2500;0;-1;9070;-1;-1;0;-1;00;149;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304020;304021;304022;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2907;Golden Rune [8];1;0;000000;3276;63;0;0;3000;0;-1;9080;-1;-1;0;-1;00;150;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304020;304021;304022;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2908;Golden Rune [9];1;0;000000;3277;63;0;0;3800;0;-1;9090;-1;-1;0;-1;00;151;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304020;304021;304022;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2909;Golden Rune [10];1;0;000000;3278;64;0;0;5000;0;-1;9100;-1;-1;0;-1;00;152;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304020;304021;304022;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2910;Golden Rune [11];1;0;000000;3279;65;0;0;6250;0;-1;9110;-1;-1;0;-1;00;153;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304030;304031;304032;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2911;Golden Rune [12];1;0;000000;3280;65;0;0;7500;0;-1;9120;-1;-1;0;-1;00;154;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304030;304031;304032;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2912;Golden Rune [13];1;0;000000;3281;65;0;0;10000;0;-1;9130;-1;-1;0;-1;00;155;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304030;304031;304032;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2913;Numen's Rune;1;0;000000;3282;65;0;0;12500;0;-1;9140;-1;-1;0;-1;00;156;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304040;304041;304042;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2914;Hero's Rune [1];1;0;000000;3283;65;0;0;15000;0;-1;9150;-1;-1;0;-1;00;157;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304040;304041;304042;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2915;Hero's Rune [2];1;0;000000;3284;65;0;0;20000;0;-1;9160;-1;-1;0;-1;00;158;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304040;304041;304042;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2916;Hero's Rune [3];1;0;000000;3285;65;0;0;25000;0;-1;9170;-1;-1;0;-1;00;159;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304040;304041;304042;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2917;Hero's Rune [4];1;0;000000;3286;65;0;0;30000;0;-1;9180;-1;-1;0;-1;00;160;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304050;304051;304052;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2918;Hero's Rune [5];1;0;000000;3287;65;0;0;35000;0;-1;9190;-1;-1;0;-1;00;161;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304050;304051;304052;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2919;Lord's Rune;1;0;000000;3288;65;0;0;50000;0;-1;9200;-1;-1;0;-1;00;162;0;-1;-1;-1;99;0;50;0;2;0;00;9;0;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;304050;304051;304052;1;0;1;1;1;0;0;0;0;1;1;1;0;2;0;1;0;600;100;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2950;Remembrance of the Grafted;1;0;000000;3720;66;0;0;20000;0;-1;10040;-1;10010801;0;-1;00;163;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2951;Remembrance of the Starscourge;1;0;000000;3721;66;0;0;40000;0;-1;10070;-1;10010802;0;-1;00;164;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2952;Remembrance of the Omen King;1;0;000000;3722;67;0;0;30000;0;-1;10080;-1;10010803;0;-1;00;165;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2953;Remembrance of the Blasphemous;1;0;000000;3723;66;0;0;50000;0;-1;10060;-1;10010804;0;-1;00;166;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2954;Remembrance of the Rot Goddess;1;0;000000;3724;66;0;0;50000;0;-1;10100;-1;10010805;0;-1;00;167;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
2955;Remembrance of the Blood Lord;1;0;000000;3725;66;0;0;30000;0;-1;10090;-1;10010806;0;-1;00;168;0;-1;-1;-1;99;0;50;3;2;0;00;9;1;0;0;0000;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304070;304071;304072;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;110;1;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000;0;0000000000000000;
